country_code,product_id,origin_year_month,target_year_month,horizon,y,model,fold,origin,y_pred,error,abs_error
RO,P01,2025-06,2026-04,10,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
RO,P03,2025-06,2026-04,10,983903.98,seasonal_naive,1,2025-06,832143.8799999999,-151760.1000000001,151760.1000000001
RO,P05,2025-06,2026-04,10,1252188.58,seasonal_naive,1,2025-06,1269053.62,16865.040000000037,16865.040000000037
RO,P07,2025-06,2026-04,10,137132.92,seasonal_naive,1,2025-06,116610.51,-20522.410000000018,20522.410000000018
SK,P01,2025-06,2026-04,10,244595.86,seasonal_naive,1,2025-06,309730.02,65134.16000000003,65134.16000000003
SK,P02,2025-06,2026-04,10,3090831.75,seasonal_naive,1,2025-06,2383948.15,-706883.6000000001,706883.6000000001
SK,P03,2025-06,2026-04,10,965521.0,seasonal_naive,1,2025-06,879642.05,-85878.94999999995,85878.94999999995
SK,P05,2025-06,2026-04,10,339986.76,seasonal_naive,1,2025-06,365802.49,25815.72999999998,25815.72999999998
SK,P07,2025-06,2026-04,10,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
AT,P01,2025-06,2026-05,11,500703.11,seasonal_naive,1,2025-06,605187.34,104484.22999999998,104484.22999999998
AT,P02,2025-06,2026-05,11,4207760.48,seasonal_naive,1,2025-06,3861812.7399999998,-345947.7400000007,345947.7400000007
AT,P03,2025-06,2026-05,11,1823500.5899999999,seasonal_naive,1,2025-06,1574887.0,-248613.58999999985,248613.58999999985
AT,P04,2025-06,2026-05,11,859400.01,seasonal_naive,1,2025-06,674983.0,-184417.01,184417.01
AT,P05,2025-06,2026-05,11,1110618.14,seasonal_naive,1,2025-06,1173974.74,63356.60000000009,63356.60000000009
AT,P06,2025-06,2026-05,11,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
AT,P07,2025-06,2026-05,11,945036.87,seasonal_naive,1,2025-06,747449.88,-197586.99,197586.99
CZ,P03,2025-06,2026-05,11,139018.42,seasonal_naive,1,2025-06,140145.48,1127.0599999999977,1127.0599999999977
CZ,P04,2025-06,2026-05,11,187434.5,seasonal_naive,1,2025-06,156330.54,-31103.959999999992,31103.959999999992
CZ,P05,2025-06,2026-05,11,1326310.18,seasonal_naive,1,2025-06,1334509.57,8199.39000000013,8199.39000000013
CZ,P06,2025-06,2026-05,11,223247.38,seasonal_naive,1,2025-06,180390.44,-42856.94,42856.94
CZ,P07,2025-06,2026-05,11,57093.0,seasonal_naive,1,2025-06,46067.06,-11025.940000000002,11025.940000000002
DE,P01,2025-06,2026-05,11,2435881.31,seasonal_naive,1,2025-06,2904278.96,468397.6499999999,468397.6499999999
DE,P02,2025-06,2026-05,11,6329021.14,seasonal_naive,1,2025-06,6026249.9399999995,-302771.2000000002,302771.2000000002
DE,P03,2025-06,2026-05,11,8061192.55,seasonal_naive,1,2025-06,7348532.1899999995,-712660.3600000003,712660.3600000003
DE,P04,2025-06,2026-05,11,6264150.91,seasonal_naive,1,2025-06,5155754.59,-1108396.3200000003,1108396.3200000003
DE,P05,2025-06,2026-05,11,7574283.24,seasonal_naive,1,2025-06,7350780.53,-223502.70999999996,223502.70999999996
DE,P06,2025-06,2026-05,11,6943139.37,seasonal_naive,1,2025-06,5474973.24,-1468166.13,1468166.13
DE,P07,2025-06,2026-05,11,2054454.34,seasonal_naive,1,2025-06,1755363.18,-299091.16000000015,299091.16000000015
ES,P01,2025-06,2026-05,11,1041198.63,seasonal_naive,1,2025-06,1229764.34,188565.71000000008,188565.71000000008
ES,P02,2025-06,2026-05,11,14666368.76,seasonal_naive,1,2025-06,11569718.379999999,-3096650.380000001,3096650.380000001
ES,P03,2025-06,2026-05,11,4699131.25,seasonal_naive,1,2025-06,4323571.88,-375559.3700000001,375559.3700000001
ES,P04,2025-06,2026-05,11,2669477.79,seasonal_naive,1,2025-06,2249438.2300000004,-420039.5599999996,420039.5599999996
ES,P05,2025-06,2026-05,11,5956644.33,seasonal_naive,1,2025-06,5815625.58,-141018.75,141018.75
ES,P06,2025-06,2026-05,11,3036146.73,seasonal_naive,1,2025-06,2417188.71,-618958.02,618958.02
ES,P07,2025-06,2026-05,11,2767147.42,seasonal_naive,1,2025-06,2413620.6799999997,-353526.7400000002,353526.7400000002
FR,P01,2025-06,2026-05,11,1449802.37,seasonal_naive,1,2025-06,1681299.08,231496.70999999996,231496.70999999996
FR,P02,2025-06,2026-05,11,15139822.040000001,seasonal_naive,1,2025-06,12981170.35,-2158651.6900000013,2158651.6900000013
FR,P03,2025-06,2026-05,11,13089007.16,seasonal_naive,1,2025-06,12215374.79,-873632.370000001,873632.370000001
FR,P04,2025-06,2026-05,11,1542307.03,seasonal_naive,1,2025-06,1336090.48,-206216.55000000005,206216.55000000005
FR,P05,2025-06,2026-05,11,3888411.7199999997,seasonal_naive,1,2025-06,3598803.6399999997,-289608.0800000001,289608.0800000001
FR,P06,2025-06,2026-05,11,1998582.38,seasonal_naive,1,2025-06,2459146.01,460563.6299999999,460563.6299999999
FR,P07,2025-06,2026-05,11,4510016.21,seasonal_naive,1,2025-06,4379309.17,-130707.04000000004,130707.04000000004
GR,P01,2025-06,2026-05,11,647485.96,seasonal_naive,1,2025-06,744614.01,97128.05000000005,97128.05000000005
GR,P02,2025-06,2026-05,11,2803227.87,seasonal_naive,1,2025-06,2572230.06,-230997.81000000006,230997.81000000006
GR,P03,2025-06,2026-05,11,2171541.55,seasonal_naive,1,2025-06,1815347.77,-356193.7799999998,356193.7799999998
GR,P04,2025-06,2026-05,11,562728.71,seasonal_naive,1,2025-06,485377.06,-77351.64999999997,77351.64999999997
GR,P05,2025-06,2026-05,11,891649.9199999999,seasonal_naive,1,2025-06,816309.27,-75340.6499999999,75340.6499999999
GR,P07,2025-06,2026-05,11,1108909.55,seasonal_naive,1,2025-06,897539.4,-211370.15000000002,211370.15000000002
HR,P05,2025-06,2026-05,11,185499.46,seasonal_naive,1,2025-06,190272.06,4772.600000000006,4772.600000000006
HR,P06,2025-06,2026-05,11,146583.39,seasonal_naive,1,2025-06,135409.04,-11174.350000000006,11174.350000000006
HU,P01,2025-06,2026-05,11,1045705.56,seasonal_naive,1,2025-06,1214019.19,168313.6299999999,168313.6299999999
HU,P02,2025-06,2026-05,11,2403969.61,seasonal_naive,1,2025-06,2143798.09,-260171.52000000002,260171.52000000002
HU,P03,2025-06,2026-05,11,2468340.19,seasonal_naive,1,2025-06,1833653.78,-634686.4099999999,634686.4099999999
HU,P04,2025-06,2026-05,11,700618.47,seasonal_naive,1,2025-06,582264.36,-118354.10999999999,118354.10999999999
HU,P05,2025-06,2026-05,11,1332340.6500000001,seasonal_naive,1,2025-06,1096406.42,-235934.2300000002,235934.2300000002
HU,P06,2025-06,2026-05,11,774504.34,seasonal_naive,1,2025-06,679926.4,-94577.93999999994,94577.93999999994
HU,P07,2025-06,2026-05,11,1081733.55,seasonal_naive,1,2025-06,881430.02,-200303.53000000003,200303.53000000003
IT,P01,2025-06,2026-05,11,119353.66,seasonal_naive,1,2025-06,141180.74,21827.079999999987,21827.079999999987
IT,P02,2025-06,2026-05,11,4072481.23,seasonal_naive,1,2025-06,3539094.45,-533386.7799999998,533386.7799999998
IT,P03,2025-06,2026-05,11,1197013.19,seasonal_naive,1,2025-06,1001487.37,-195525.81999999995,195525.81999999995
IT,P04,2025-06,2026-05,11,1552290.9100000001,seasonal_naive,1,2025-06,1310758.1199999999,-241532.79000000027,241532.79000000027
IT,P05,2025-06,2026-05,11,6349633.4399999995,seasonal_naive,1,2025-06,5834051.14,-515582.2999999998,515582.2999999998
IT,P06,2025-06,2026-05,11,3175387.46,seasonal_naive,1,2025-06,2693456.9699999997,-481930.4900000002,481930.4900000002
IT,P07,2025-06,2026-05,11,491055.88,seasonal_naive,1,2025-06,454853.01999999996,-36202.860000000044,36202.860000000044
NL,P01,2025-06,2026-05,11,1282614.35,seasonal_naive,1,2025-06,2039957.18,757342.8299999998,757342.8299999998
NL,P02,2025-06,2026-05,11,9896829.09,seasonal_naive,1,2025-06,7675093.2,-2221735.8899999997,2221735.8899999997
NL,P03,2025-06,2026-05,11,6613027.12,seasonal_naive,1,2025-06,6164921.49,-448105.6299999999,448105.6299999999
NL,P04,2025-06,2026-05,11,1542266.42,seasonal_naive,1,2025-06,1399707.57,-142558.84999999986,142558.84999999986
NL,P05,2025-06,2026-05,11,2402271.3,seasonal_naive,1,2025-06,2254143.3,-148128.0,148128.0
NL,P06,2025-06,2026-05,11,164331.68,seasonal_naive,1,2025-06,121735.15,-42596.53,42596.53
NL,P07,2025-06,2026-05,11,2510482.08,seasonal_naive,1,2025-06,2130998.5300000003,-379483.5499999998,379483.5499999998
PL,P01,2025-06,2026-05,11,1488297.56,seasonal_naive,1,2025-06,1724631.27,236333.70999999996,236333.70999999996
PL,P02,2025-06,2026-05,11,6364925.0600000005,seasonal_naive,1,2025-06,3238094.77,-3126830.2900000005,3126830.2900000005
PL,P03,2025-06,2026-05,11,4708357.84,seasonal_naive,1,2025-06,4078256.84,-630101.0,630101.0
PL,P04,2025-06,2026-05,11,1619385.2000000002,seasonal_naive,1,2025-06,1230085.23,-389299.9700000002,389299.9700000002
PL,P05,2025-06,2026-05,11,3484107.7399999998,seasonal_naive,1,2025-06,3259371.22,-224736.51999999955,224736.51999999955
PL,P06,2025-06,2026-05,11,103085.74,seasonal_naive,1,2025-06,84600.29,-18485.45000000001,18485.45000000001
PL,P07,2025-06,2026-05,11,1191106.81,seasonal_naive,1,2025-06,893282.45,-297824.3600000001,297824.3600000001
RO,P01,2025-06,2026-05,11,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
RO,P03,2025-06,2026-05,11,979723.08,seasonal_naive,1,2025-06,892396.67,-87326.40999999992,87326.40999999992
RO,P05,2025-06,2026-05,11,1321299.57,seasonal_naive,1,2025-06,1243647.13,-77652.44000000018,77652.44000000018
RO,P07,2025-06,2026-05,11,141680.67,seasonal_naive,1,2025-06,101212.95,-40467.720000000016,40467.720000000016
SK,P01,2025-06,2026-05,11,243146.78,seasonal_naive,1,2025-06,320155.26,77008.48000000001,77008.48000000001
SK,P02,2025-06,2026-05,11,2901259.74,seasonal_naive,1,2025-06,2598895.14,-302364.6000000001,302364.6000000001
SK,P03,2025-06,2026-05,11,1070551.3599999999,seasonal_naive,1,2025-06,987299.39,-83251.96999999986,83251.96999999986
SK,P05,2025-06,2026-05,11,372353.73,seasonal_naive,1,2025-06,368875.29,-3478.4400000000023,3478.4400000000023
SK,P07,2025-06,2026-05,11,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
AT,P01,2025-06,2026-06,12,452370.56,seasonal_naive,1,2025-06,636785.33,184414.76999999996,184414.76999999996
AT,P02,2025-06,2026-06,12,4068186.4000000004,seasonal_naive,1,2025-06,3375126.56,-693059.8400000003,693059.8400000003
AT,P03,2025-06,2026-06,12,1964236.28,seasonal_naive,1,2025-06,1895599.34,-68636.93999999994,68636.93999999994
AT,P04,2025-06,2026-06,12,882882.57,seasonal_naive,1,2025-06,772297.35,-110585.21999999997,110585.21999999997
AT,P05,2025-06,2026-06,12,1243355.32,seasonal_naive,1,2025-06,1173773.15,-69582.17000000016,69582.17000000016
AT,P06,2025-06,2026-06,12,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
AT,P07,2025-06,2026-06,12,946027.2300000001,seasonal_naive,1,2025-06,797866.35,-148160.88000000012,148160.88000000012
CZ,P03,2025-06,2026-06,12,180498.2,seasonal_naive,1,2025-06,157919.11,-22579.090000000026,22579.090000000026
CZ,P04,2025-06,2026-06,12,192494.29,seasonal_naive,1,2025-06,168873.16,-23621.130000000005,23621.130000000005
CZ,P05,2025-06,2026-06,12,1321145.66,seasonal_naive,1,2025-06,1366608.79,45463.13000000012,45463.13000000012
CZ,P06,2025-06,2026-06,12,223508.05,seasonal_naive,1,2025-06,163006.49,-60501.56,60501.56
CZ,P07,2025-06,2026-06,12,54971.57,seasonal_naive,1,2025-06,44789.81,-10181.760000000002,10181.760000000002
DE,P01,2025-06,2026-06,12,2416011.94,seasonal_naive,1,2025-06,2911527.17,495515.23,495515.23
DE,P02,2025-06,2026-06,12,6496763.23,seasonal_naive,1,2025-06,5259732.43,-1237030.8000000007,1237030.8000000007
DE,P03,2025-06,2026-06,12,9331336.91,seasonal_naive,1,2025-06,8837449.83,-493887.0800000001,493887.0800000001
DE,P04,2025-06,2026-06,12,6262220.39,seasonal_naive,1,2025-06,5466459.4,-795760.9899999993,795760.9899999993
DE,P05,2025-06,2026-06,12,7569146.72,seasonal_naive,1,2025-06,7559399.609999999,-9747.110000000335,9747.110000000335
DE,P06,2025-06,2026-06,12,7241766.55,seasonal_naive,1,2025-06,5699686.04,-1542080.5099999998,1542080.5099999998
DE,P07,2025-06,2026-06,12,2015521.37,seasonal_naive,1,2025-06,1654866.6300000001,-360654.74,360654.74
ES,P01,2025-06,2026-06,12,952737.76,seasonal_naive,1,2025-06,1200256.77,247519.01,247519.01
ES,P02,2025-06,2026-06,12,13581516.55,seasonal_naive,1,2025-06,11573395.78,-2008120.7700000014,2008120.7700000014
ES,P03,2025-06,2026-06,12,5464704.04,seasonal_naive,1,2025-06,4979311.66,-485392.3799999999,485392.3799999999
ES,P04,2025-06,2026-06,12,2650063.46,seasonal_naive,1,2025-06,2299402.26,-350661.2000000002,350661.2000000002
ES,P05,2025-06,2026-06,12,6137034.86,seasonal_naive,1,2025-06,6129866.17,-7168.69000000041,7168.69000000041
ES,P06,2025-06,2026-06,12,3272104.71,seasonal_naive,1,2025-06,2494775.79,-777328.9199999999,777328.9199999999
ES,P07,2025-06,2026-06,12,2975304.17,seasonal_naive,1,2025-06,2428837.23,-546466.94,546466.94
FR,P01,2025-06,2026-06,12,1362984.59,seasonal_naive,1,2025-06,1579919.8,216935.20999999996,216935.20999999996
FR,P02,2025-06,2026-06,12,15171419.5,seasonal_naive,1,2025-06,12555669.089999998,-2615750.410000002,2615750.410000002
FR,P03,2025-06,2026-06,12,15317821.43,seasonal_naive,1,2025-06,14043720.5,-1274100.9299999997,1274100.9299999997
FR,P04,2025-06,2026-06,12,1481713.08,seasonal_naive,1,2025-06,1273829.17,-207883.91000000015,207883.91000000015
FR,P05,2025-06,2026-06,12,3955179.4899999998,seasonal_naive,1,2025-06,3786314.5,-168864.98999999976,168864.98999999976
FR,P06,2025-06,2026-06,12,1957110.42,seasonal_naive,1,2025-06,2536119.41,579008.9900000002,579008.9900000002
FR,P07,2025-06,2026-06,12,4584280.88,seasonal_naive,1,2025-06,4335275.57,-249005.3099999996,249005.3099999996
GR,P01,2025-06,2026-06,12,632832.61,seasonal_naive,1,2025-06,789813.1599999999,156980.54999999993,156980.54999999993
GR,P02,2025-06,2026-06,12,2854633.68,seasonal_naive,1,2025-06,2721920.56,-132713.1200000001,132713.1200000001
GR,P03,2025-06,2026-06,12,2420985.54,seasonal_naive,1,2025-06,2184457.74,-236527.7999999998,236527.7999999998
GR,P04,2025-06,2026-06,12,564469.72,seasonal_naive,1,2025-06,492286.61,-72183.10999999999,72183.10999999999
GR,P05,2025-06,2026-06,12,857216.88,seasonal_naive,1,2025-06,907070.18,49853.30000000005,49853.30000000005
GR,P07,2025-06,2026-06,12,1101268.57,seasonal_naive,1,2025-06,932947.97,-168320.6000000001,168320.6000000001
HR,P05,2025-06,2026-06,12,177046.96,seasonal_naive,1,2025-06,168901.43,-8145.529999999999,8145.529999999999
HR,P06,2025-06,2026-06,12,165853.98,seasonal_naive,1,2025-06,123922.26,-41931.720000000016,41931.720000000016
HU,P01,2025-06,2026-06,12,996730.62,seasonal_naive,1,2025-06,1140847.02,144116.40000000002,144116.40000000002
HU,P02,2025-06,2026-06,12,2473573.73,seasonal_naive,1,2025-06,2154489.85,-319083.8799999999,319083.8799999999
HU,P03,2025-06,2026-06,12,2968961.16,seasonal_naive,1,2025-06,2206358.83,-762602.3300000001,762602.3300000001
HU,P04,2025-06,2026-06,12,690309.91,seasonal_naive,1,2025-06,552642.75,-137667.16000000003,137667.16000000003
HU,P05,2025-06,2026-06,12,1218536.84,seasonal_naive,1,2025-06,1083567.8499999999,-134968.99000000022,134968.99000000022
HU,P06,2025-06,2026-06,12,775732.4700000001,seasonal_naive,1,2025-06,657802.89,-117929.58000000007,117929.58000000007
HU,P07,2025-06,2026-06,12,1123393.26,seasonal_naive,1,2025-06,869538.82,-253854.44000000006,253854.44000000006
IT,P01,2025-06,2026-06,12,119449.61,seasonal_naive,1,2025-06,137190.83,17741.219999999987,17741.219999999987
IT,P02,2025-06,2026-06,12,4398128.85,seasonal_naive,1,2025-06,3492341.64,-905787.2099999995,905787.2099999995
IT,P03,2025-06,2026-06,12,1323112.13,seasonal_naive,1,2025-06,1261545.1800000002,-61566.94999999972,61566.94999999972
IT,P04,2025-06,2026-06,12,1624595.69,seasonal_naive,1,2025-06,1393845.5299999998,-230750.16000000015,230750.16000000015
IT,P05,2025-06,2026-06,12,6231749.57,seasonal_naive,1,2025-06,5720412.28,-511337.29000000004,511337.29000000004
IT,P06,2025-06,2026-06,12,3420717.27,seasonal_naive,1,2025-06,2564835.35,-855881.9199999999,855881.9199999999
IT,P07,2025-06,2026-06,12,578023.1799999999,seasonal_naive,1,2025-06,456710.9,-121312.27999999991,121312.27999999991
NL,P01,2025-06,2026-06,12,1178598.26,seasonal_naive,1,2025-06,1926602.3099999998,748004.0499999998,748004.0499999998
NL,P02,2025-06,2026-06,12,9261942.84,seasonal_naive,1,2025-06,7685447.399999999,-1576495.4400000004,1576495.4400000004
NL,P03,2025-06,2026-06,12,7752329.4399999995,seasonal_naive,1,2025-06,7082397.58,-669931.8599999994,669931.8599999994
NL,P04,2025-06,2026-06,12,1723166.84,seasonal_naive,1,2025-06,1404713.5899999999,-318453.25000000023,318453.25000000023
NL,P05,2025-06,2026-06,12,2513971.63,seasonal_naive,1,2025-06,2235919.89,-278051.73999999976,278051.73999999976
NL,P06,2025-06,2026-06,12,155777.13,seasonal_naive,1,2025-06,122034.57,-33742.56,33742.56
NL,P07,2025-06,2026-06,12,2489929.8200000003,seasonal_naive,1,2025-06,1972757.83,-517171.9900000002,517171.9900000002
PL,P01,2025-06,2026-06,12,1444862.2000000002,seasonal_naive,1,2025-06,1708160.78,263298.57999999984,263298.57999999984
PL,P02,2025-06,2026-06,12,6182861.46,seasonal_naive,1,2025-06,3425811.9299999997,-2757049.5300000003,2757049.5300000003
PL,P03,2025-06,2026-06,12,5313658.5,seasonal_naive,1,2025-06,5000986.03,-312672.46999999974,312672.46999999974
PL,P04,2025-06,2026-06,12,1685251.82,seasonal_naive,1,2025-06,1330174.7400000002,-355077.07999999984,355077.07999999984
PL,P05,2025-06,2026-06,12,3447259.87,seasonal_naive,1,2025-06,3319065.81,-128194.06000000006,128194.06000000006
PL,P06,2025-06,2026-06,12,116557.14,seasonal_naive,1,2025-06,86030.05,-30527.089999999997,30527.089999999997
PL,P07,2025-06,2026-06,12,1131475.91,seasonal_naive,1,2025-06,924902.6,-206573.30999999994,206573.30999999994
RO,P01,2025-06,2026-06,12,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
RO,P03,2025-06,2026-06,12,1124044.78,seasonal_naive,1,2025-06,1044309.75,-79735.03000000003,79735.03000000003
RO,P05,2025-06,2026-06,12,1261129.23,seasonal_naive,1,2025-06,1268689.24,7560.010000000009,7560.010000000009
RO,P07,2025-06,2026-06,12,134709.95,seasonal_naive,1,2025-06,116276.23,-18433.720000000016,18433.720000000016
SK,P01,2025-06,2026-06,12,245782.96,seasonal_naive,1,2025-06,301869.35000000003,56086.39000000004,56086.39000000004
SK,P02,2025-06,2026-06,12,2797313.68,seasonal_naive,1,2025-06,2341864.95,-455448.73,455448.73
SK,P03,2025-06,2026-06,12,1260280.76,seasonal_naive,1,2025-06,1126127.7,-134153.06000000006,134153.06000000006
SK,P05,2025-06,2026-06,12,373101.73,seasonal_naive,1,2025-06,364343.92,-8757.809999999998,8757.809999999998
SK,P07,2025-06,2026-06,12,0.0,seasonal_naive,1,2025-06,0.0,0.0,0.0
AT,P01,2025-06,2025-07,1,626683.27,ridge,1,2025-06,575270.1803201683,-51413.089679831755,51413.089679831755
AT,P02,2025-06,2025-07,1,3424537.25,ridge,1,2025-06,4081082.1569781885,656544.9069781885,656544.9069781885
AT,P03,2025-06,2025-07,1,2290168.5500000003,ridge,1,2025-06,1668350.3025406122,-621818.2474593881,621818.2474593881
AT,P04,2025-06,2025-07,1,704607.53,ridge,1,2025-06,594305.3920360501,-110302.13796394994,110302.13796394994
AT,P05,2025-06,2025-07,1,1210445.68,ridge,1,2025-06,1200235.5034274438,-10210.176572556142,10210.176572556142
AT,P06,2025-06,2025-07,1,0.0,ridge,1,2025-06,0.0,0.0,0.0
AT,P07,2025-06,2025-07,1,793868.23,ridge,1,2025-06,769024.4144474188,-24843.815552581218,24843.815552581218
CZ,P03,2025-06,2025-07,1,197621.4,ridge,1,2025-06,161929.5601828631,-35691.839817136904,35691.839817136904
CZ,P04,2025-06,2025-07,1,153415.95,ridge,1,2025-06,158398.39785993565,4982.447859935637,4982.447859935637
CZ,P05,2025-06,2025-07,1,1328397.08,ridge,1,2025-06,1297834.8956679755,-30562.18433202454,30562.18433202454
CZ,P06,2025-06,2025-07,1,170288.43,ridge,1,2025-06,166419.78961637497,-3868.6403836250247,3868.6403836250247
CZ,P07,2025-06,2025-07,1,47890.19,ridge,1,2025-06,45573.11486919296,-2317.0751308070394,2317.0751308070394
DE,P01,2025-06,2025-07,1,3033643.4000000004,ridge,1,2025-06,3023757.1509031015,-9886.249096898828,9886.249096898828
DE,P02,2025-06,2025-07,1,5656110.6899999995,ridge,1,2025-06,6905984.902971917,1249874.2129719174,1249874.2129719174
DE,P03,2025-06,2025-07,1,10676101.790000001,ridge,1,2025-06,8253919.550914839,-2422182.239085162,2422182.239085162
DE,P04,2025-06,2025-07,1,5261011.1899999995,ridge,1,2025-06,5811858.691642778,550847.5016427785,550847.5016427785
DE,P05,2025-06,2025-07,1,7214139.24,ridge,1,2025-06,8619549.230354823,1405409.990354823,1405409.990354823
DE,P06,2025-06,2025-07,1,5820070.28,ridge,1,2025-06,5450115.147115941,-369955.1328840591,369955.1328840591
DE,P07,2025-06,2025-07,1,1752134.92,ridge,1,2025-06,1883156.6537485346,131021.7337485347,131021.7337485347
ES,P01,2025-06,2025-07,1,1258809.86,ridge,1,2025-06,1384121.1632927293,125311.3032927292,125311.3032927292
ES,P02,2025-06,2025-07,1,11391435.04,ridge,1,2025-06,12947971.350247156,1556536.3102471568,1556536.3102471568
ES,P03,2025-06,2025-07,1,6296380.550000001,ridge,1,2025-06,5279798.189531119,-1016582.3604688821,1016582.3604688821
ES,P04,2025-06,2025-07,1,2382468.3200000003,ridge,1,2025-06,2580928.3422655277,198460.0222655274,198460.0222655274
ES,P05,2025-06,2025-07,1,5941372.32,ridge,1,2025-06,6675474.707343942,734102.3873439413,734102.3873439413
ES,P06,2025-06,2025-07,1,2528147.13,ridge,1,2025-06,2382297.637562534,-145849.49243746605,145849.49243746605
ES,P07,2025-06,2025-07,1,2461111.7600000002,ridge,1,2025-06,2582190.637232497,121078.87723249663,121078.87723249663
FR,P01,2025-06,2025-07,1,1668406.53,ridge,1,2025-06,1727858.1174377415,59451.58743774146,59451.58743774146
FR,P02,2025-06,2025-07,1,13006923.99,ridge,1,2025-06,13924091.116876941,917167.126876941,917167.126876941
FR,P03,2025-06,2025-07,1,17876739.7,ridge,1,2025-06,12898866.25968472,-4977873.44031528,4977873.44031528
FR,P04,2025-06,2025-07,1,1331090.7,ridge,1,2025-06,1519476.7788809757,188386.07888097572,188386.07888097572
FR,P05,2025-06,2025-07,1,3808364.85,ridge,1,2025-06,3915142.5842690426,106777.7342690425,106777.7342690425
FR,P06,2025-06,2025-07,1,2580172.53,ridge,1,2025-06,2401055.1748757707,-179117.3551242291,179117.3551242291
FR,P07,2025-06,2025-07,1,3997049.09,ridge,1,2025-06,4775214.756448419,778165.666448419,778165.666448419
GR,P01,2025-06,2025-07,1,783829.33,ridge,1,2025-06,761538.0617522587,-22291.268247741275,22291.268247741275
GR,P02,2025-06,2025-07,1,2319574.72,ridge,1,2025-06,3043013.5209734044,723438.8009734042,723438.8009734042
GR,P03,2025-06,2025-07,1,2800585.23,ridge,1,2025-06,2106987.9431084464,-693597.2868915536,693597.2868915536
GR,P04,2025-06,2025-07,1,476440.85,ridge,1,2025-06,542459.329109125,66018.47910912498,66018.47910912498
GR,P05,2025-06,2025-07,1,810478.79,ridge,1,2025-06,813041.9331150398,2563.1431150397984,2563.1431150397984
GR,P07,2025-06,2025-07,1,956693.11,ridge,1,2025-06,996368.044569354,39674.93456935405,39674.93456935405
HR,P05,2025-06,2025-07,1,178951.82,ridge,1,2025-06,199400.29751453377,20448.477514533763,20448.477514533763
HR,P06,2025-06,2025-07,1,115592.03,ridge,1,2025-06,133899.98713314763,18307.957133147633,18307.957133147633
HU,P01,2025-06,2025-07,1,1260540.7,ridge,1,2025-06,1325049.3359846873,64508.63598468737,64508.63598468737
HU,P02,2025-06,2025-07,1,2106501.26,ridge,1,2025-06,2487466.4631357705,380965.20313577075,380965.20313577075
HU,P03,2025-06,2025-07,1,3307682.11,ridge,1,2025-06,2029107.8632707885,-1278574.2467292114,1278574.2467292114
HU,P04,2025-06,2025-07,1,586815.68,ridge,1,2025-06,641423.0138759515,54607.33387595147,54607.33387595147
HU,P05,2025-06,2025-07,1,1324577.71,ridge,1,2025-06,1242367.9698060218,-82209.74019397818,82209.74019397818
HU,P06,2025-06,2025-07,1,613220.79,ridge,1,2025-06,685062.719699878,71841.92969987798,71841.92969987798
HU,P07,2025-06,2025-07,1,972918.6000000001,ridge,1,2025-06,985859.7651382769,12941.16513827676,12941.16513827676
IT,P01,2025-06,2025-07,1,148028.0,ridge,1,2025-06,154853.21600119112,6825.216001191118,6825.216001191118
IT,P02,2025-06,2025-07,1,3509147.58,ridge,1,2025-06,4006598.9257366215,497451.3457366214,497451.3457366214
IT,P03,2025-06,2025-07,1,1572394.94,ridge,1,2025-06,1131507.4050673475,-440887.5349326525,440887.5349326525
IT,P04,2025-06,2025-07,1,1311292.9,ridge,1,2025-06,1295886.1324570659,-15406.767542934045,15406.767542934045
IT,P05,2025-06,2025-07,1,5979447.2,ridge,1,2025-06,6586162.577426255,606715.3774262546,606715.3774262546
IT,P06,2025-06,2025-07,1,2522362.3200000003,ridge,1,2025-06,2453137.5363684,-69224.78363160044,69224.78363160044
IT,P07,2025-06,2025-07,1,450444.8599999999,ridge,1,2025-06,486134.28973258147,35689.42973258154,35689.42973258154
NL,P01,2025-06,2025-07,1,1927248.25,ridge,1,2025-06,2148684.011473606,221435.76147360587,221435.76147360587
NL,P02,2025-06,2025-07,1,7639463.329999999,ridge,1,2025-06,7993581.067335617,354117.73733561765,354117.73733561765
NL,P03,2025-06,2025-07,1,8776372.09,ridge,1,2025-06,6858736.96592873,-1917635.1240712702,1917635.1240712702
NL,P04,2025-06,2025-07,1,1406259.91,ridge,1,2025-06,1525720.6367639762,119460.72676397627,119460.72676397627
NL,P05,2025-06,2025-07,1,2337445.35,ridge,1,2025-06,2551168.60374866,213723.25374865998,213723.25374865998
NL,P06,2025-06,2025-07,1,121650.78,ridge,1,2025-06,131711.73169166665,10060.951691666647,10060.951691666647
NL,P07,2025-06,2025-07,1,2162204.44,ridge,1,2025-06,2203045.8642969886,40841.42429698864,40841.42429698864
PL,P01,2025-06,2025-07,1,1748767.1600000001,ridge,1,2025-06,1818932.6782632072,70165.51826320705,70165.51826320705
PL,P02,2025-06,2025-07,1,3507231.8499999996,ridge,1,2025-06,3694428.6499486314,187196.7999486318,187196.7999486318
